,retail_name,retail_state,snap,wic,alcohol,pharmacy,any_tob_sld,str_typ,year,can_surveyD,storelistmatch,c_any_str_typ,c_any_tob_sld,retail_st_geo,str_typ1,Convenience store with or without gas,Drug store or pharmacy ,"Beer, wine, liquor store",Mass merchandiser,Grocery store ,Other store type not listed,Tobacco Hookah ECig
9218,corner store and restaurant,MN,1.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.012586211484286286,0.0095250337011336,0.0131320274624259,0.015509789510959897,0.013726725557067172,0.012017275769522762,0.0073523484421003605
9219,dollar general store ,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
9220,dollar general store ,MN,,,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
9221,dollar general store ,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.02103212782803517,0.020786438888499025,0.00540682616274989,0.12571231977212838,0.03146321156211587,0.025823827843482083,0.008270734706826854
9222,erinie's on gull,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.002926447040066968,0.0,0.01527511810487179,0.0025603659000728155,0.0010306468187878633,0.009784351978817045,0.004024947649360143
9223,"family dollar, inc. ",MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.004580663222125244,0.012529849907154543,0.006323094403483186,0.06637800930087441,0.008945728043059665,0.006975488273613015,0.006402242750966514
9224,"godfrey's, inc",MN,1.0,1.0,0.0,0.0,,Other store type not listed,2016.0,1.0,0,1,1.0,Minnesota,Other,0.005860149496427702,0.01853882467868548,0.010703974332679523,0.01704268197999803,0.010349549430392391,0.01793287065584285,0.012997064538891101
9225,godfreys,MN,,,,,1.0,Grocery store ,2014.0,,0,1,1.0,Minnesota,Grocery,0.0,0.0,0.0,0.0,0.013018219211124966,0.0,0.0
9226,holiday,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.021203454325399856,0.017923206973401877,0.0132681404399127,0.0,0.00702483640180331,0.019634322709234313,0.0
9227,"holiday stationstores, inc",MN,1.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.01345718963392578,0.012256613501576386,0.007563343906325212,0.008521340989999016,0.006345580782163414,0.007894400110522103,0.0064985322694455505
9228,"holiday stationstores, inc",MN,1.0,1.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.01345718963392578,0.012256613501576386,0.007563343906325212,0.008521340989999016,0.006345580782163414,0.007894400110522103,0.0064985322694455505
9229,holter's grocery,MN,1.0,1.0,0.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.00648604911244056,0.0,0.0044227134799709,0.005817108004052833,0.025199365259208528,0.008169732209823213,0.0
9230,holters supervalue,MN,,,,,1.0,Grocery store ,2014.0,,0,1,1.0,Minnesota,Grocery,0.0,0.0,0.0,0.0,0.023010071708746648,0.0,0.0
9231,jerry's onestop,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.008597530933734221,0.0,0.0029819739891608302,0.0,0.00452605085359295,0.005616407898000393,0.0
9232,lake country grocery  liquor,MN,0.0,0.0,1.0,0.0,,Other store type not listed,2016.0,1.0,0,1,1.0,Minnesota,Other,0.007996299187496425,0.004959665147835465,0.012095877177358057,0.003645946601399488,0.013749838511574615,0.017392060252393808,0.004263691188946257
9233,lone wolf liquors,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.004017682033591836,0.00445229655951955,0.02402299430044647,0.0,0.003173816628575517,0.0030397024673794915,0.0035397161120679695
9234,long pine store,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.012219490005875447,0.01035974000451218,0.011379042055895088,0.01985210440035401,0.0075456980690672875,0.005896231242580158,0.0054149140354754375
9235,long pine store,MN,,,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.012219490005875447,0.01035974000451218,0.011379042055895088,0.01985210440035401,0.0075456980690672875,0.005896231242580158,0.0054149140354754375
9236,madden's on gull lake,MN,0.0,0.0,0.0,0.0,,Other store type not listed,2016.0,1.0,0,1,1.0,Minnesota,Other,0.0030048034228512006,0.0,0.008640178367899433,0.0034138212000970874,0.0032348913083063693,0.02156467372358066,0.004587178880474373
9237,madden's on gull lake \the classic\,MN,0.0,0.0,0.0,0.0,,Other store type not listed,2016.0,1.0,0,1,1.0,Minnesota,Other,0.0018028820537107201,0.0,0.005184107020739659,0.0020482927200582523,0.0019409347849838217,0.018152111036874443,0.0027523073282846237
9238,mule lake store,MN,0.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.013741140982084678,0.01035974000451218,0.009941794324278427,0.019092097181699453,0.00982791893404227,0.008731399549236693,0.008270734706826854
9239,mule lake store,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.013741140982084678,0.01035974000451218,0.009941794324278427,0.019092097181699453,0.00982791893404227,0.008731399549236693,0.008270734706826854
9240,one stop,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.020927463122498016,0.0,0.020701806058085078,0.005120731800145631,0.02524863602222845,0.009536038045013892,0.016092070414003522
9241,orton's walker bp,MN,1.0,1.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.013548044631565934,0.0,0.0035000913232821874,0.0,0.0,0.0028082039490001966,0.0021873640789946375
9242,orton's ymart,MN,1.0,1.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.013595954197211378,0.0,0.0,0.0,0.0,0.0,0.0
9243,ortons walker,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.014885130148119532,0.0,0.004018208657403544,0.0,0.0,0.0,0.0
9244,ortons ymart,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.013595954197211378,0.0,0.0,0.0,0.0,0.0,0.0
9245,outing station,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.010948115942120142,0.005974402324467293,0.0,0.0,0.003964693982536048,0.006544774236411438,0.006488376245358292
9246,pillsbury junction,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.010486831977997811,0.0,0.0,0.0,0.0,0.0036062436344883246,0.0
9247,pine river family market,MN,1.0,1.0,0.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.007120554221450896,0.005864153652887342,0.009592243702601887,0.01455572979689033,0.016865845133105746,0.007617928418183038,0.003761423121307931
9248,remer junction,MN,1.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.010486831977997811,0.0,0.0,0.0,0.0,0.0036062436344883246,0.0
9249,riverside quick stop,MN,0.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.01591844088074661,0.0,0.006704689522279363,0.0025603659000728155,0.004740378092351775,0.01222897831891198,0.007728476972568016
9250,southside fuel plus,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.010944347059884557,0.0,0.0014909869945804151,0.0029085540020264166,0.006259562705277766,0.007621839822711348,0.006126105348916997
9251,"station 371, inc",MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.010469282728609164,0.012256613501576386,0.005351987166339761,0.008521340989999016,0.00715712170646422,0.007894400110522103,0.009742720392124697
9252,super one,MN,,,,,1.0,Grocery store ,2014.0,,0,1,1.0,Minnesota,Grocery,0.01122835014007736,0.0,0.019527201531506104,0.010746430682759196,0.03759043781467232,0.005838426506311919,0.021130873379555607
9253,super one foods,MN,1.0,1.0,1.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.010225505320309502,0.0039278105471882195,0.013209998828925276,0.010113459304926756,0.039945129216560925,0.006894703003943402,0.019915151588743574
9254,swansons bait and tackle,MN,,,,,1.0,Convenience store with or without gas,2014.0,,0,1,1.0,Minnesota,Convenience,0.009526868855475825,0.0026185403647921465,0.004735040547286409,0.0025495993218578586,0.00277833164775203,0.012585358286484053,0.01191905242518261
9255,tabakas family foods,MN,1.0,1.0,0.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.006964554388913888,0.007855621094376439,0.005574966705330131,0.019919759257644484,0.023706447102976078,0.0075168420320037635,0.006402242750966514
9256,"the corner store depot, llc",MN,1.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.012070793232594947,0.01017049908119058,0.010246712787151927,0.013796554556643026,0.01099431487817619,0.01081176948154515,0.009485203244024135
9257,"the shadberry, inc",MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.005253492064894644,0.01319722288653096,0.019862579152238487,0.010780092637048393,0.009080701475396276,0.009373259574608925,0.012715472613530461
9258,"ultimate liquors, inc",MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.002930074748213851,0.00926941233934274,0.02277182318696784,0.008521340989999016,0.005174774715196196,0.004622012992316385,0.009446004417444807
9259,walker bay spirts,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.003846851949151997,0.0,0.015336746607163764,0.0,0.001982346991268024,0.003272387118205719,0.0019160697663662362
9260,willard's saloon  eatery,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.001798775011081384,0.0,0.019286837697057847,0.0,0.0,0.0071123039801233,0.0
9261,woby's,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.0,0.0,0.01452214315754823,0.0,0.0,0.0,0.0
9262,y bottle shop,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.007591494966965995,0.0046396563657144585,0.045838187187475905,0.004517503294098757,0.006005654262454163,0.010263635379718618,0.015444403182755905
9263,adium oil company inc,MN,1.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,,0,1,1.0,Minnesota,Convenience,0.013514249027492795,0.009858612776603696,0.007251032821997845,0.005680893993332677,0.00524278906564723,0.007409459715780353,0.007694478013194404
9264,brinks market,MN,1.0,1.0,0.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.005854740595587774,0.009736839864285586,0.007775860045151653,0.013308158802476338,0.020969677722269053,0.007887093203196173,0.006245466398371704
9265,brothers country mart,MN,0.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.012555332777988844,0.014999396370226637,0.009154447329148474,0.010754368603254523,0.012696544494343357,0.009221617007403914,0.003122733199185852
9266,bruces foods inc,MN,1.0,1.0,0.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.0071580587844169334,0.01319722288653096,0.008798385229511985,0.013261584953546174,0.023424596564547037,0.008597502743103828,0.01038137353763602
9267,c j's bar and grill,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,,0,1,1.0,Minnesota,"Beer,",0.007234673508063981,0.0026185403647921465,0.030560591409547477,0.0025495993218578586,0.004560437344393684,0.02194812314229568,0.0072222021300641405
9268,caseys retail company,MN,1.0,1.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.019041267753353526,0.009446317372751024,0.010309167662084867,0.003824398982786788,0.009215729287613113,0.010129437101087171,0.007613287968580095
9269,chisago warehouse liquors,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.002266509507637338,0.00445229655951955,0.025336052215424804,0.0,0.004344622695542735,0.006014983689570728,0.005455785878434205
9270,county line liquor,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.0084419309161316,0.00445229655951955,0.02405851627890031,0.0,0.006442425552660905,0.007639628413570017,0.005455785878434205
9271,county market,MN,1.0,1.0,1.0,0.0,,Grocery store ,2016.0,1.0,0,1,1.0,Minnesota,Grocery,0.010250374148968781,0.009736839864285586,0.014009161177669371,0.013308158802476338,0.029183183794799894,0.014004447584566357,0.010077605931104176
9272,dollar general,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.019517019279366138,0.020853397767973684,0.0,0.12737292137072725,0.03070306483580057,0.025808915912170896,0.005711641342702832
9273,dollar general,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.019517019279366138,0.020853397767973684,0.0,0.12737292137072725,0.03070306483580057,0.025808915912170896,0.005711641342702832
9274,ecig guys/vapors paradise,MN,0.0,0.0,0.0,0.0,,Tobacco Hookah ECig,2016.0,1.0,0,1,1.0,Minnesota,Tobacco,0.0019341135521488435,0.0,0.0,0.0,0.0013365792724812401,0.0028082039490001966,0.028808846271997136
9275,evapeorate lounge,MN,0.0,0.0,0.0,0.0,,Tobacco Hookah ECig,2016.0,,0,1,1.0,Minnesota,Tobacco,0.0012721724771771142,0.0,0.011430542486879839,0.0,0.0,0.012411332801103112,0.030424927083635884
9276,emily jo's mini mart,MN,0.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.011163953945609598,0.0060166626971728965,0.006102964886098983,0.007169579068836349,0.007208136548038973,0.008702683904533841,0.0046365818212788824
9277,family dollar,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.014452767157981565,0.02201941035494308,0.004257137284315815,0.10494816270642045,0.027078529384543137,0.023885234129871463,0.01646208565095775
9278,family dollar,MN,1.0,0.0,0.0,0.0,,Mass merchandiser,2016.0,1.0,0,1,1.0,Minnesota,Mass,0.014452767157981565,0.02201941035494308,0.004257137284315815,0.10494816270642045,0.027078529384543137,0.023885234129871463,0.01646208565095775
9279,federated coop,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.013678750264172472,0.0,0.0044227134799709,0.0,0.0023416121339344368,0.0023443188098941498,0.0038321395327324723
9280,federated coop,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.013678750264172472,0.0,0.0044227134799709,0.0,0.0023416121339344368,0.0023443188098941498,0.0038321395327324723
9281,flickabirds inc,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.005860149496427702,0.01853882467868548,0.02038540310437834,0.01704268197999803,0.010349549430392391,0.00924402598463277,0.012997064538891101
9282,full moon,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.0034261477200955067,0.0,0.012049103498815127,0.0,0.0053463170899249604,0.011898899988826912,0.0
9283,going up north liquors,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.006194308349912008,0.002968197706346367,0.019640645708878687,0.0,0.006448783132640565,0.0051768345753618545,0.007116986963903542
9284,harris 61 stop,MN,1.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,0.0,0,1,1.0,Minnesota,Convenience,0.009535184802776488,0.0,0.0083305859095648,0.0025603659000728155,0.00689151944645667,0.004933983845728968,0.004024947649360143
9285,harris bottle shop inc,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.005919864983076827,0.007726160348133313,0.02705404879406839,0.007186728424698929,0.007776881648672942,0.008905064116338833,0.012540775331195235
9286,holiday station store,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.02506125843098811,0.016334142328979475,0.00761818290273534,0.01653173128162664,0.009159381848605824,0.011102881250822498,0.008659102158154583
9287,holiday station store,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.02506125843098811,0.016334142328979475,0.00761818290273534,0.01653173128162664,0.009159381848605824,0.011102881250822498,0.008659102158154583
9288,holiday station store,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.02506125843098811,0.016334142328979475,0.00761818290273534,0.01653173128162664,0.009159381848605824,0.011102881250822498,0.008659102158154583
9289,holiday station store north,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.020330030584662612,0.010889428219319649,0.007509597606332343,0.011021154187751092,0.00828532718179414,0.009041859588214886,0.007050114616347213
9290,holiday station store south,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.020094659071524877,0.013857625925666016,0.006907822508186707,0.011021154187751092,0.007899193821253649,0.009428389145467994,0.006897197234331516
9291,holiday stationstore,MN,0.0,0.0,0.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.02588562833496144,0.005974402324467293,0.012459130794777987,0.0,0.0023416121339344368,0.006544774236411438,0.0
9292,king tobacco,MN,0.0,0.0,0.0,0.0,,Tobacco Hookah ECig,2016.0,1.0,0,1,1.0,Minnesota,Tobacco,0.010853124391157742,0.007855621094376439,0.016229438234202892,0.007648797965573576,0.012580007422150848,0.01605619891419441,0.04875963534597827
9293,kwik trip  inc,MN,0.0,0.0,1.0,0.0,,Convenience store with or without gas,2016.0,1.0,0,1,1.0,Minnesota,Convenience,0.016720001006123437,0.012256613501576386,0.009810222624764503,0.008521340989999016,0.006345580782163414,0.017083019517932844,0.0064985322694455505
9294,lindstrom liquors,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.0034186314999403865,0.0089045931190391,0.025420603639781426,0.0,0.006347633257151034,0.006079404934758983,0.01297437652013445
9295,lindstrom tobacco llc,MN,0.0,0.0,0.0,0.0,,Tobacco Hookah ECig,2016.0,1.0,0,1,1.0,Minnesota,Tobacco,0.005506911213966858,0.009981258157868982,0.013732037902692411,0.009718471165370404,0.008843817403164934,0.009198412046152231,0.03160874560370559
9296,liquor works,MN,0.0,0.0,1.0,0.0,,"Beer, wine, liquor store",2016.0,1.0,0,1,1.0,Minnesota,"Beer,",0.0034186314999403865,0.0089045931190391,0.024837026538247833,0.0,0.006347633257151034,0.00916190244576985,0.012118235189688027
